Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
6/24/23 21:16,Loganville,GA,USA,Oval,15 to 20 secs,A fairly bright orange oval shaped object was seen traveling west to east.,7/10/23,
6/24/23 21:15,Prescott Valley,AZ,USA,Formation,1 and a half minutes,This might be a starlink satellite sighting. I checked the info on the satellite formations and it did not look or behave the same.,7/10/23,
6/24/23 21:14,Rural Kirkwood,IL,USA,Cylinder,A second maybe,Was taking video of lightning flashes noticed a craft streaking across the sky,7/10/23,
6/24/23 20:45,El Centro,CA,USA,Light,15 seconds,Fast moving high altitude light makes impossible u turn,7/10/23,
6/24/23 18:45,Seattle,WA,USA,Oval,30 minutes,"Pair of iridescent ovals with tendrils and halos travel rapidly, at high altitude on southern course across Seattle",7/10/23,
6/24/23 18:45,Coupeville,WA,USA,Cigar,5 seconds,"I saw what I thought was a plane flying in the distance, I watched it for about 4 seconds when it abruptly disappeared.",7/10/23,
6/24/23 15:23,Parker,CO,USA,Orb,Less than 1 minute,2 metallic orbs flying in opposite directions,7/10/23,Yes
6/24/23 04:09,Joshua tree,CA,USA,Orb,5 minutes or so,"Sitting in our back yard, we saw a low floating white orb going from south west to north east. There is a military base that way.",7/10/23,
6/24/23 04:00,phoenix,AZ,USA,Cylinder,1 minute,Cylindrical long fast moving object,7/10/23,
6/23/23 23:23,Chelmsford,MA,USA,Disk,15 seconds,Large fluorescent green disk falling from the sky,7/10/23,
6/23/23 22:45,Wheat Ridge,CO,USA,Light,3 minutes,Very Bright Light with a Craft with Flashing Lights,7/10/23,Yes
6/23/23 22:30,Lamy,NM,USA,Other,2-3 minutes,"Line of 10ish dots of light in night sky, very close together. Was stationary for 1-2 minutes. Started moving slowlyEast then vanished",7/10/23,
6/23/23 22:20,Clines corner,NM,USA,Disk,27 seconds,It was really bright at first and has multiple colors then it just disappeared it was huge in the sky,7/10/23,
6/23/23 22:20,Corrales,NM,USA,Light,1 to 2 minutes,"6 to 8 bright lights moving in a line, not following, NNW to the East before fading away.",7/10/23,Yes
6/23/23 21:52,Racine,WI,USA,Light,5 seconds,Southeast sky 952 pm.shooting fast bright circle lights flying in formation.All faded out instantly like a light bulb burnt out.,7/10/23,
6/23/23 21:48,Plymouth,MA,USA,Changing,8 sec,We were swimming in our pool and we looked up and saw a array of lights for about 8 seconds and they were 4 of they and were changing,7/10/23,
6/23/23 20:04,Coarsegold,CA,USA,Light,10 seconds,Something very bright coming down the sky then a big flash and it instantaneously fell and there was a streak of smoke.,7/10/23,
6/23/23 18:30,San diego,CA,USA,Circle,For a few seconds,It has crevices in it. We snapped a pic,7/10/23,Yes
6/22/23 23:30,Rockport,NB,Canada,Orb,20mins,Orbs of light flying,7/10/23,
6/22/23 23:22,Grand Rapids,MI,USA,Cigar,30 seconds,I saw a very large cigar shaped craft passing overhead.,7/10/23,
6/22/23 22:18,New Castle,CO,USA,Cigar,30 seconds,"Ocean freighter size craft floated by, good video of blinking lights",7/10/23,
6/22/23 21:59,Placentia,CA,USA,Light,A few minutes.,Saw several lights floating from the southeast to the east direction. Could not hear any sound and did not appear to be Starlink.,7/10/23,
6/22/23 21:16,Jacksonville,FL,USA,Light,> 20 minutes,We saw a very bright object in the northwestern sky (at about 50-60 degrees from the horizon),7/29/23,Yes
6/22/23 21:00,Yucaipa,CA,USA,Orb,30-40 minutes,White silent Orbs being seen in the Yucaipa Ca night sky.,7/10/23,
6/22/23 20:00,Sandy,UT,USA,Cube,30 minutes or so,"There where two black things high up. One looked on fire, other one had glare but wouldn't say lights. Moved slowly",7/10/23,
6/22/23 14:00,Yellowstone National Park,WY,USA,Unknown,Unknown found image,"I snapped about 20 photos, when viewing I located this image in 1 photo only.",7/29/23,Yes
6/22/23 13:45,Cleveland,OH,USA,Chevron,1 minute,"Blended in with clouds, thought it was a bird, but it reflected light and it was maneuvering quickly, not like a plane.",7/10/23,
6/22/23 05:25,orlando,FL,USA,Circle,5 minutes,"Just above treeline, orange glowing globe. Above lake underhill & dean road",7/10/23,
6/21/23 23:30,Baker,CA,USA,Fireball,5 min,We saw a bright light as we were heading south on the 15 freeway. The object was bright at first with an obvious tail,7/10/23,
6/21/23 23:15,Texas Creek/Cotopaxi,CO,USA,Circle,5 minutes,I observed a huge area of red flood-like lighting and a red circular object emerge from it.,7/10/23,
6/21/23 23:01,Bromley,Kent,United Kingdom,Light,30 seconds then returned,Outside of my window there was a really bright light that looked like a star but it was much more bright started moving and flashing,7/10/23,
6/21/23 23:00,DEERFIELD BEACH,FL,USA,Orb,1+ hours,We spotted this to the left of the moon. It was round like an orb with what appeared to be lights slowly moving around.,7/10/23,Yes
6/21/23 22:55,,CA,USA,Other,10 sec,Not starlink looked like a centipede swayed side to side,7/29/23,
6/21/23 21:20,Port St Lucie,FL,USA,Fireball,5-10 miny,Glowing rocket engine like round object left of moon moving away from my sight.,7/29/23,Yes
6/21/23 21:15,Niles,IL,USA,Light,5 m,Hovers then speeds then stops,7/10/23,
6/21/23 20:35,Del Mar,CA,USA,Light,2 min,"Looked up while walking north towards Villa de la Valle saw brightest white light, thought star but way too close to be a star.",7/10/23,
6/21/23 19:02,Hyderabad,Telangana,India,Disk,Maybe 3-5 seconds,It was a disk like thing flying and it suddenly disappeared into clouds afterwards no clue of that UFO,7/29/23,Yes
6/21/23 17:00,Upland,CA,USA,Oval,8-10 seconds,Observed a round/oval object stand still for a few seconds then it quickly moved East and it was gone. Nowhere to be seen.,7/10/23,
6/21/23 07:05,Fresno,CA,USA,Disk,6 seconds,It was disk shaped had lights and at a fast speed disappeared,7/10/23,Yes
6/21/23 00:15,Palm Springs,CA,USA,Flash,2-3 seconds,It was a orb that turned into a huge bright white flash followed by the strangest electro weird sound.,7/10/23,
6/20/23 23:51,Greenback,TN,USA,Cylinder,Lasted a few minutes,Object appeared a slowly left sight,7/10/23,
6/20/23 23:08,Gustine,CA,USA,Circle,About 3 seconds,"It was night time when I noticed a beam in the sky that then turned into two. These lights moved fast, whirlyand odd, like interacting.",7/10/23,
6/20/23 22:55,Stillwater,OK,USA,Circle,15 minutes,"On my country property, I watched a near-stationery object for a long time which basically resembled a disco ball with occasional wing",7/10/23,Yes
6/20/23 22:30,Panama City Beach,FL,USA,Triangle,30 seconds +,Very very large triangle craft with white circular lights across the bottom at least 50+ lights,7/10/23,
6/20/23 21:20,Glendale,AZ,USA,Star,,We were stargazing and I was staring at this supposed plane because it was moving side to side.,7/10/23,
6/20/23 20:41,sarasota,FL,USA,Sphere,approximately 45 seconds,Sphere shaped uap,7/10/23,
6/20/23 19:35,Los Angeles,CA,USA,Changing,30 minutes or more,"Two vets, a pilot saw a sphere, change to cigar, get big and small, not plane, not space station, moving slow at 60k+'",7/10/23,Yes
6/20/23 12:38,Holsworthy,Cornwall,United Kingdom,Light,10 mins,First we saw a beam of light low down then a blue pulsing beam in the sky.,7/10/23,
6/20/23 11:09,Boca Raton,FL,USA,Other,4 minutes,Sighted large plane gray hovering low then vanished,7/10/23,Yes
6/20/23 03:08,Berwick,PA,USA,Orb,About 7 seconds,Cloudy no stars visible very humid i saw a decending green silent orb go streaking past my window with a green short tail not on fire,7/10/23,
6/20/23 01:20,Avon,MN,USA,Changing,1 to 2 min,We saw what appeared to be a rectangular light flashing off and on several times at different rates and then just disappear,7/10/23,
6/19/23 23:30,Commack,NY,USA,Sphere,"several minutes, maybe 10",Moved from East to West quickly but not really fast like a plane.,7/10/23,
6/19/23 22:20,,ID,USA,Changing,about 45 seconds,Entered our vision from right to left-North to South. Perhaps 1000 ' altitude above ground 1/4 mile to West of our house. bright orange,7/10/23,
6/19/23 21:03,Riverview,FL,USA,Fireball,3 minutes,Bright orange ethereal ball hovering above the street ascends up into the sky and flys east until it disappears into the distance,7/10/23,
6/19/23 20:40,Fresno,CA,USA,Triangle,counter occurs at sundow.,"Every night for the past two months, my family and I witness a strange occurrence.",7/10/23,
6/19/23 17:30,Wheat Ridge,CO,USA,Orb,Less than one minute,"Low flying, fast moving, absolutely silent reflective orb, no clouds, broad daylight.",7/10/23,
6/19/23 16:59,Greeneville,TN,USA,Oval,Less than a second,"Oval in shape with a possible ledge around it, gold in color.",7/10/23,Yes
6/19/23 01:05,Southampton,Hampshire,United Kingdom,Disk,10 Seconds,"Bright white disc flying very low altitude moving East to West was not a shooting star, plane or satellite.",7/10/23,
6/18/23 23:50,Leipzig,Saxony,Germany,Cigar,10 min,Still green streaks,7/10/23,Yes
6/18/23 22:58,Westerly,RI,USA,Flash,4 seconds,"While star gazing, a shooting disk came flashing by. Definitely wasnt a star though.",7/10/23,
6/18/23 17:50,Watsonville,CA,USA,Orb,at least 20 min,Maybe a weather balloon? Stationary.,7/10/23,Yes
6/18/23 12:47,Landers,CA,USA,Oval,Not sure,"I took a picture of the landscaping and sky first picture no object, second picture object.",7/10/23,Yes
6/18/23 08:33,Oahu,HI,USA,Changing,4-6 minutes,"Two very bright lights. Circled shape at first, but changed. Extremely fast, as if their chasing one another. Disappears into mid air.",7/10/23,Yes
6/17/23 22:40,DuBois,PA,USA,Chevron,1-2 Seconds,"A translucent or black ""boomerang"" or ""flying v"" shaped craft moved rapidly away from a fireworks display.",7/29/23,Yes
6/17/23 08:45,Miami,FL,USA,Cylinder,10-15 seconds,"Cylinder below airplane, moving faster than us to our left about 30 degrees off of our heading",7/10/23,
6/17/23 03:44,O'Fallon,MO,USA,Light,almost 2 hours,"Star-like light hovered in place, moved in zig zags and circular motions, flew away at dawn.",7/10/23,
6/17/23 01:10,Fair oaks,IN,USA,Egg,10 seconds,I went outside and saw a green fire ball,7/10/23,
6/16/23 22:35,Hawthorne,CA,USA,Flash,10:30-10:40pm 10 sec,Blue illuminating light that lit up the whole sky,7/10/23,
6/16/23 20:00,Wangaratta,Victoria,Australia,Light,2 hours,"I have photos, but have never noticed before, as I am always looking up at night at the stars, a planet does not just disappear",7/10/23,
6/16/23 13:47,"Unknown, but it was seen from Palmela",Setúbal District,Portugal,Fireball,12 minutes,"Fulminating ball of light, distinct from other ilumination sources defied gravity forces and suddenly flashed up.",7/10/23,
6/16/23 13:05,Carlsbad,CA,USA,Orb,5 minutes,Saw many of these moving in different directions and changing directions,7/29/23,Yes
6/16/23 00:30,Albuquerque,NM,USA,Changing,5 minutes,Planet seen dropping from sky completely vertical changing colors.,7/10/23,
6/15/23 23:10,Seattle,WA,USA,Orb,2:39 minutes,"5 Objects, steady orb light, almost fire like but not burning flame, proportionate distance between each, disappeared upwards in sky",7/10/23,
6/15/23 22:23,Sayville,NY,USA,Orb,1-2 minutes,"Was watching what I thought was a satellite, but orbit became very erratic",7/10/23,
6/15/23 22:00,Plano,TX,USA,Unknown,5 minutes +-,Saw an object that was hovering in the sky with red and green. Flew to the north. Stopped and flew back to the south. Very quick/smooth,7/10/23,Yes
6/15/23 21:59,"CAPAY, CA",CA,USA,Rectangle,???,There was a bright object that did not seem to move but went dark and seconds later would be bright again.,7/10/23,
6/15/23 16:30,Colchester,Essex,United Kingdom,Rectangle,1 minute,A hollow square structure white in colour Ca. 100m AGL,7/10/23,
6/15/23 14:00,Fultondale,AL,USA,Chevron,2min,Chevron surrounded by a clear bubble around it with a mist swirling and trailing a short distance behind it st,7/10/23,
6/15/23 13:30,San Francisco,CA,USA,Sphere,6 seconds,At 15 min before landing I clearly saw a spherical metal object flying against the plane direction I was fast at least 5 seconds,7/10/23,
6/15/23 05:00,White City,OR,USA,Diamond,2 minutes or so,A small very shiny hovering object,7/10/23,
6/15/23 04:30,Southaven- Walls,MS,USA,Triangle,3 minutes,Silent brightly lit triangle object,7/10/23,
6/14/23 23:50,Hastings,East Sussex,United Kingdom,Formation,30 minutes,My husband and I witnessed and videoed many unidentified flying objects in the sky with flashing lights of different colours,7/10/23,
6/14/23 23:25,Cleethorpes,North East Lincolnshire,United Kingdom,Orb,For around one minute,Strange super fast moving orb.,7/10/23,
6/14/23 23:12,Longview,WA,USA,Unknown,14-15 minutes,Sightings over the last year or more.,7/10/23,
6/14/23 22:41,Longview,WA,USA,Cigar,One minute,"Massive and loud aircraft sped unusually close to residential neighborhood, spotlight searching from the fore.",7/10/23,
6/14/23 14:35,Mesa,AZ,USA,Rectangle,1-2 minutes,Black rectangular UAP sighted,7/10/23,
6/14/23 06:32,Brockton right above RT 24,MA,USA,Cone,1 min I was driving by,Driving to work and a small silver object hovering above the highway and I was able to get a picture,7/10/23,Yes
6/14/23 01:00,ST. IVES,Cambridgeshire,United Kingdom,Light,Around 10 seconds,A star that turned off...,7/10/23,
6/13/23 22:57,Pleasant Lake,IN,USA,Rectangle,10 minutes,"Low, slow flying dark gray rectangle with flashing lights headed north east over I-69",7/10/23,
6/13/23 22:50,Oceanside,CA,USA,Orb,2 Min,Bright lights in sky below aircraft then quickly faded to nothing - vanished,7/10/23,
6/13/23 22:30,Fort Collins,CO,USA,Star,3-5 minutes,Looked like a big planet dark orange or yellow with a very large trail behind.   The trail was perfectly rectangular and glowing orange,7/10/23,
6/13/23 22:05,brookfield,WI,USA,Circle,altogether 18-22secs,"It was a circle in my opinion, it had colors on it and under it and it had headlights with no sounds and did not move.",7/10/23,
6/13/23 21:30,Wilmington,NC,USA,Rectangle,1 hour,We first saw the object in the sky and thought it was a star or planet until it moved positions.,7/10/23,Yes
6/13/23 18:00,Bristol,,United Kingdom,Circle,20 seconds,We were in our garden looking at birds flying above when a small round ball went across our line of view in a cloudless sky.,7/10/23,
6/13/23 16:52,London,Royal Borough of Kensington and Chelsea,United Kingdom,Oval,3 minutes...maybe less,"Saw white-ish object in the sky at Brompton Cemetery, London - found 2nd object later in my photos that I didn't see earlier.",7/10/23,Yes
6/13/23 10:08,Brooklyn,NY,USA,Oval,90 seconds,"Freely rotating tic-tac shaped metallic, reflective object that suddenly disappeared",7/10/23,
6/13/23 01:30,Beijing,Beijing,China,Fireball,15 minutes.,"UAP seen over metropolitan Beijing night sky, shot from several locations",7/10/23,
6/12/23 23:04,Isanti,MN,USA,Triangle,Approximately 1 min,"3 bright lights in very large triangle formation. All moving together as one, heading North. Then they started to separate.",7/10/23,
6/12/23 22:56,Defiance,MO,USA,Circle,,"Slowly flying towards ground, did a forward roll then disappeared into trees.",7/10/23,
6/12/23 22:50,Louisville,KY,USA,Orb,5 mins,Several lights in a row,7/10/23,Yes
6/12/23 22:50,PLEASANT HILL,CA,USA,Unknown,Approx 1 to 1 1/2 minutes,Walking dog looked up observed a very bright white double line,7/10/23,
6/12/23 22:45,Oakton,VA,USA,Cigar,4 minutes,"String of object(s) was 15 miles out and 2 miles up, moving west to east then headed north where only the tail end showed.",7/10/23,
6/12/23 22:42,Grantville,PA,USA,Light,3 minutes,horizontal row of about 10 white lights appeared to grow larger as it moved closer towards me and smaller as it moved away,7/10/23,
6/12/23 22:30,Dayton,WA,USA,Rectangle,About 20 seconds,Large (carrier size snd up) craft passed overhead,7/10/23,
6/12/23 22:30,Ashburn,VA,USA,Formation,2 minutes,One perfectly straight line of lights. It was moving together very slowly. It did not appear to be Starlink.,7/10/23,
6/12/23 22:30,Sequim,WA,USA,Disk,1 min or a little less,Disk or octagon shaped craft traveled over home,7/10/23,
6/12/23 22:20,Joshua Tree,CA,USA,Cigar,10 minutes or less,UAP seen less the 100ft off ground shaped like a cigar shaped harmonica,7/10/23,
6/12/23 22:20,Bellingham,WA,USA,Light,30 Seconds,Linear pattern of 30 or more lights,7/10/23,
6/12/23 22:13,Roswell,NM,USA,Cylinder,around one minute,I was viewing this on my outdoor security camera in Night Vision,7/10/23,Yes
6/12/23 22:00,Moab,UT,USA,Light,20 seconds,We were backpacking in the desert in the needles district of Canyonlands,7/10/23,Yes
6/12/23 21:30,Pinetop,AZ,USA,Rectangle,2 minutes,Light bar was the length of a football field. Width was slender. (Similar to a huge measuring ruler). Long rectangular in shape/bright.,7/10/23,
6/12/23 21:15,Smithville,MO,USA,Orb,5-8 seconds,Bright white orb moving southwest with a white tail and green flares.,7/10/23,
6/12/23 20:56,Camarillo,CA,USA,Light,2 min,Saw a blue light on top of the cloud cover. It was moving erratically left and right and up and down quickly,7/10/23,
6/12/23 18:00,chester springs,PA,USA,Disk,bit over 60 minutes,object floating in sky for around an hour,7/10/23,Yes
6/12/23 16:30,Johnston,IA,USA,Triangle,20 seconds,Black equilateral triangle daytime,7/10/23,
6/12/23 14:46,Pensacola Beach,FL,USA,Teardrop,1 minute,"Clear skies, then a Bright flash of light, followed by silver craft that near instantly went upwards into space.",7/10/23,
6/12/23 10:28,Thornton,NH,USA,Unknown,A few minutes,Floating possibly propelled object.,7/10/23,Yes
6/12/23 01:02,Anchorage,AK,USA,Triangle,30 seconds,A green blue triangle hovered near my home by my truck for 25-30 seconds. Didn't make a sound but felt something inside my bones.,7/10/23,
6/11/23 19:02,Cape coral,FL,USA,Sphere,2-3 seconds,"Actually, had three sightings. Daughter told me what she saw I came outside and then I saw it too. I tried to take pic, too fast",7/10/23,
6/11/23 18:40,Sandy,OR,USA,Rectangle,10 minutes,We saw a bright light in the sky. Got Binocs. Looked like a flat panel like thing that was moving.,7/10/23,Yes
6/11/23 18:00,Ryton on Dunsmore,Warwickshire,United Kingdom,Circle,15 minutes,He saw one ufo then 6 more much further away.,7/10/23,
6/11/23 16:20,Pembroke,MA,USA,Sphere,30 sec,"Out in my back yard with my dog, I heard an aeroplane overhead, looked up and saw the plane with a black dot above it to the rear of it",7/10/23,
6/11/23 10:02,Carson City,OR,USA,Oval,,Shiny aluminum type in the sky,7/10/23,
6/11/23 09:15,Orange Park,FL,USA,Changing,30 Minutes,"Object that from distance looked like clouds rising, meeting in air, ascending, descending traveling is straight lines",7/10/23,Yes
6/10/23 23:30,Kuna,ID,USA,Chevron,5-10 seconds,"V shaped craft with 5-7 diffused lights. Directly overhead, flying low, traveling from west to east. Silent and fast",7/10/23,
6/10/23 22:15,Elgin. (Rural),OK,USA,Other,1. minute,Extra long spear shaped craft around 2000 ft traveling 4 times speed of airplanes but emitting no noise or lights.,7/10/23,
6/10/23 21:55,Zebbug,Zebbug Malta,Malta,Cigar,45 seconds,I was having fun with my friends in zebbug for to explore fireworks I noticed there is shinning cigar type object flying near fireworks,7/10/23,Yes
6/10/23 21:30,Oro valley near tucson,AZ,USA,Orb,3 diff episodes 3 min eac,Orb coming into sight over ridge of mountain. Appeared 3 separate times lasting from 2 -3 minutes,7/10/23,
6/10/23 20:42,Salem,Tamil Nadu,India,Triangle,15 sec to 20 sec,Me and my wife saw a triangle shaped object with no lights and no sound flew slowly in low height on North East direction.,7/10/23,
6/10/23 19:44,Lonavala,Maharashtra,India,Light,15 mins,mysterious light hovering,7/10/23,
6/10/23 19:30,Killeen,TX,USA,Orb,About 5 seconds on video,Orb sighting,7/10/23,
6/10/23 18:30,Yosemite National Park,CA,USA,Changing,5 hours,We were followed by this craft until we went to it and made contact,7/10/23,
6/10/23 15:17,Vass,NC,USA,Orb,About 15 seconds,"Silver Orb/Balloon Passing Aircraft around 5,000 feet MSL near Fort Liberty/Fort Bragg June 10th, 2023 3:17pm local",7/10/23,Yes
6/10/23 11:59,Tarpon springs,FL,USA,Light,Long time,Staring up I saw what I thought was stars or planets slowly start moving. They would stay stationary and slowly start moving around,7/10/23,
6/10/23 03:16,Erie,CO,USA,Circle,52 minutes,A bright circle light that goes up to the top view of frame,7/10/23,
6/10/23 03:12,Phoenix,AZ,USA,Cross,3 hours,"About five dim new lights in the sky appeared to shimmer and come into focus, the a very bright, blue butterfly shaped light grew out.",7/10/23,
6/10/23 03:00,Phoenix,AZ,USA,Light,3 hours,Yellow round light moving south and slowly fading away.,7/10/23,
6/9/23 22:47,Howell,NJ,USA,Formation,4-5 mins, 4 lights make formations,7/10/23,
6/9/23 21:30,Erode,Tamil Nadu,India,Sphere,,Sphere shaped ball flying in a height of a normal bird fly at a speed of overspeed car which can be identified by the naked eye.,7/10/23,
6/9/23 21:21,Hat Yai,Songkhla,Thailand,Circle,20 ish minutes,Some type of flying object... On hover.,7/10/23,
6/9/23 21:17,Washington TWP,MI,USA,Circle,5,Small black objects traveled very slow.,7/10/23,
6/9/23 21:15,Point Pleasant,NJ,USA,Light,5 minutes,5 light orbs in clouds almost like a spotlight moving in unison/pattern but then flew south and no longer could see.,7/10/23,
6/9/23 21:00,Las Vegas,NV,USA,Orb,From around 9pm-10:30pm,View from bedroom window of 4 lights,7/10/23,Yes
6/9/23 18:43,Wasilla,AK,USA,Cigar,45 seconds,Very Bright large cigar shaped object appeared in NW airspace hovered about 45 seconds then disappeared.,7/10/23,
6/9/23 18:30,Albion,IN,USA,Rectangle,5 minutes,Best describes as a dark gray shipping container floating across the sky,7/29/23,
6/9/23 12:19,Big Flats,NY,USA,Oval,15 seconds,Moving quickly from west to east.,7/10/23,Yes
6/9/23 10:47,Reno,NV,USA,Sphere,Currently happening,"There is currently a fast moving black sphere in the sky above Reno. It moves fast, and then hovers. Its been hovering for 15 mins",7/10/23,Yes
6/9/23 10:00,Tucson,AZ,USA,Disk,20 seconds,Saw a ufo in the sky then saw orange light and sparkles on the other side of the mountain then walked right past 2 aliens.,7/10/23,
6/9/23 00:49,Billings,MT,USA,Light,3-5 minutes,Saw bright lights in the moved upwards and interacted with each other eventually fading out 1 by 1.,7/10/23,
6/8/23 22:44,Albuquerque,NM,USA,Circle,2-3 minutes,2 light blue circular objects hovering about 7 miles across from Sandia Crest,7/10/23,
6/8/23 22:30,Campbellsville,KY,USA,Rectangle,5 mins,This thing was seen hovering over a neighbor's house late one nite by my husband and it vanished in the blink of an eye,7/10/23,
6/8/23 22:00,Rehoboth Beach,DE,USA,Orb,15 min,Seen through DelDot traffic cam,7/10/23,Yes
6/8/23 16:10,Honley,Kirklees,United Kingdom,Sphere,10/15 minutes,Small objects flashing,7/10/23,Yes
6/8/23 00:37,Blackshear,GA,USA,Orb,About 30 mins.,Seen an orb of flashing light moving within the treetops,7/10/23,Yes
6/7/23 23:48,Silverdale,WA,USA,Unknown,2-3 minutes,Observed a planet sized light moving north. Pulsating light in even intervals just under a second in duration. Speed/distance unknown,7/10/23,
6/7/23 23:07,Bourbon,IN,USA,Circle,Current,"Flash multiple colors when you zoom in. One seems low. Non moving. Not a planet, I checked.",7/10/23,Yes
6/7/23 22:15,Williamson,NY,USA,Changing,30-40 minutes,"Observed multiple, at least a dozen, dim crafts in the sky. They were chasing each other and firing at each other.",7/10/23,
6/7/23 21:35,Princeton,WV,USA,Flash,5 minutes,"Fast moving light, flashed twice, then disappeared",7/10/23,
6/7/23 21:30,Greenacres,FL,USA,Circle,30 minutes,Bright circle moving around LED street light. Moving aimlessly with no pattern,7/10/23,
6/7/23 21:28,Chandler,AZ,USA,Orb,1 minute,Two orbs with no sound,7/10/23,
6/7/23 20:20,Panama City,FL,USA,Light,About 5 minutes,Thought it was a star until it moved around and disappeared.,7/10/23,
6/7/23 20:20,Baker ?,CA,USA,Other,Hovering,Black boot shaped hovering over desert,7/10/23,
6/7/23 19:54,,,Aruba,Circle,around for about 10 min,I looked in the sky and saw a flashing colored object.,7/29/23,
6/7/23 12:06,Peoria,AZ,USA,Changing,9 minutes,"I thought it was a floating plastic bag. But it was heading south west then it changed shape split into two and started heading nw
Sig",7/10/23,Yes
6/7/23 10:26,Highway 20,NM,USA,Sphere,40 minutes,Metallic orb hovering no sound size of basketball,7/10/23,
6/6/23 23:22,Wildwood/Crest,NJ,USA,Circle,About 5 minutes I believe,Saw bright green lights heading my way ran to get phone for pics to document what I was witnessing,7/29/23,Yes
6/6/23 22:30,Williamson,NY,USA,Changing,At least 30 minutes,"Changing shape, moved like a jellyfish. Obvious red hue lit up clouds around it. Moved very quickly, changing direction often.",7/10/23,Yes
6/6/23 22:00,Jekyll Island,GA,USA,Formation,Only a few seconds,Five orange orbs that shifted momentarily.,7/10/23,
6/6/23 21:45,Jekyll Island,GA,USA,Formation,7 seconds,5 orange orbs in the sky.,7/10/23,Yes
6/6/23 21:00,Ardmore,AL,USA,Cylinder,5 minutes,Hovering craft starts fire with laser,7/10/23,
6/6/23 20:54,Myrtle Beach,SC,USA,Circle,5 minutes,Circle light above the ocean.,7/10/23,Yes
6/6/23 20:26,napier,Hawke,New Zealand,Other,5 minutes,Tall white followed me,7/10/23,
6/6/23 19:35,Erumely,Kerala,India,Sphere,2 min,A glowing sphere moving relatively very fast but moving uniformly. Size and brightness is more than the brightest star visible.,7/10/23,
6/6/23 19:33,NEW BRITAIN,CT,USA,Star,4-5 minutes,Orange/red object in the sky,7/10/23,Yes
6/5/23 23:00,Benton Harbor,MI,USA,Cylinder,About 30 seconds,"Six cylinders dark, not lit up. Flying in V shape formation .",7/10/23,
6/5/23 16:57,Pensacola,FL,USA,Oval,60 seconds,Noticed object depending from cloud coverage as I approached intersection. oObject was elliptical,7/10/23,
6/5/23 14:43,Gainesville,VA,USA,Diamond,20 Minutes,Silver Diamond object flashing or reflecting light from sun randomly,7/10/23,
6/5/23 13:48,Fairbanks,AK,USA,Changing,1 Minute,Unknown Space Craft from High in the Sky,7/10/23,Yes
6/5/23 13:28,Cork,County Cork,Ireland,Sphere,6 seconds,2 flying crafts in the same direction both 100ft in the sky moving at consistent speed,7/10/23,Yes
6/5/23 09:28,Rio Rancho,NM,USA,Cigar,seconds,Chromish object from south to southwest,7/10/23,
6/5/23 08:40,Oro Valley,AZ,USA,Cylinder,Approx one minute,"Red Colored Cylinder approx 2000' to 3000' above ground, traveling slowly westward.",7/10/23,
6/5/23 04:01,Acton,MA,USA,Unknown,2 mins,After family/friends get together in barn party ufo in the sky,7/10/23,
6/4/23 23:45,Woodland,WA,USA,Orb,5 seconds,"Bright white ball of light appeared, paused,then shot very fast then dissapeared.",7/10/23,
6/4/23 23:16,Issaquah,WA,USA,Fireball,3 seconds,"The movement and duration of a shooting star, larger, multi-colored red, orange, green, yellow",7/10/23,
6/4/23 20:45,Houston,TX,USA,Changing,,I noticed a Large White light not moving in the sky so I decided to take a picture and zoom in to see what it was.,7/10/23,Yes
6/4/23 20:45,Houston,TX,USA,Changing,About 2 hours,I noticed a Large White light not moving in the sky so I decided to take a picture and zoom in to see what it was,7/10/23,Yes
6/4/23 20:30,,WA,USA,Orb,,Metallic/Gray orb was flight just above a layer of clouds in the opposite direction of my flight.,7/10/23,
6/4/23 19:35,Djurås,Dalarna County,Sweden,Sphere,15 seconds,Blackish grey icosahedron shaped object flying from east to west.,7/10/23,
6/4/23 19:30,Willis,TX,USA,Egg,15 sec,"We saw an egg shaped craft surrounded by clouds, traveling very fast",7/10/23,
6/4/23 14:40,Lugano,Ticino,Switzerland,Disk,30 seconds,"while photographing, object was seen. I took another photograph, the object was gone.",7/10/23,Yes
6/4/23 12:04,dixon,CA,USA,Disk,30 seconds,Fast moving objects around fighter jets.,7/10/23,Yes
6/3/23 23:30,Dresher,PA,USA,Chevron,2-3 minutes,Object was hovering high then sped off at a very high speed.,7/10/23,
6/3/23 23:15,Moses Lake,WA,USA,Orb,4-7 seconds,"No tail, flashing or exploding, absolutely stunning. Not a craft but all the scientific sights are difficult to navigate.",7/10/23,
6/3/23 23:03,Kelowna,BC,Canada,Triangle,6-7 seconds,Blue glow illuminated object that then had sparks and completely disappeared,7/10/23,
6/3/23 22:35,Martinez,CA,USA,Cylinder,5min,Craft moved across the sky heading south bright white glow..not a sound,7/10/23,Yes
6/3/23 22:20,About 3 miles north of Monroe Oregon,OR,USA,Disk,2 Minutes,Greenish Blue streak turned into silver disk shape that was swirling with white light.,7/10/23,
6/3/23 22:03,St Johns,FL,USA,Orb,20 minutes,Large bright object hovering over trees,7/10/23,Yes
6/3/23 21:41,Bellevue,WA,USA,Light,1second,I saw a light flash by as I took photo of moon,7/29/23,Yes
6/3/23 21:37,Independence,MO,USA,Light,30 secs - 45 secs,"Light travels north in a straight line, disappears twice in it's path and shoots straight down to the ground in a bright light",7/10/23,
